datetime,BTC_USDT_ann_vol_168h,ETH_USDT_ann_vol_168h,SOL_USDT_ann_vol_168h
2026-09-05T19:00:00.000000,0.36602879162454266,0.4825380449502209,0.549491191061605
2026-09-05T20:00:00.000000,0.36599195460336414,0.4825321699227617,0.5495675892193311
2026-09-05T21:00:00.000000,0.36626740804200564,0.48366174455488303,0.5506001250715915
2026-09-05T22:00:00.000000,0.36642491099586655,0.48426323169545715,0.5501621217325479
2026-09-05T23:00:00.000000,0.36644068513072425,0.4840548345498048,0.5502623619459782
2026-09-06T00:00:00.000000,0.36640659043176305,0.4848680633448712,0.5498375697430707
2026-09-06T01:00:00.000000,0.36632691296979275,0.4867774563124355,0.5523230447593924
2026-09-06T02:00:00.000000,0.36635880680612104,0.4868049832788775,0.5527589260412962
2026-09-06T03:00:00.000000,0.36648426352062125,0.4870816077682858,0.5634077393845034
2026-09-06T04:00:00.000000,0.3667946581239699,0.48732264320253754,0.5635762280415758
2026-09-06T05:00:00.000000,0.3669349836106011,0.4879753188723861,0.5655019591412696
2026-09-06T06:00:00.000000,0.3672126381241572,0.48834792321469145,0.5698095880604084
2026-09-06T07:00:00.000000,0.3668692730055336,0.4887621030926566,0.5685800497865983
2026-09-06T08:00:00.000000,0.3668402327951083,0.48876201268206765,0.5685403470468497
2026-09-06T09:00:00.000000,0.36677179111558256,0.48873708614838324,0.5752801766735611
2026-09-06T10:00:00.000000,0.366688104604965,0.48847509146047613,0.5744030267520568
2026-09-06T11:00:00.000000,0.3667892084367206,0.48847302145542876,0.5745443319574899
2026-09-06T12:00:00.000000,0.36243566906478525,0.487805248192144,0.5710189870561639
2026-09-06T13:00:00.000000,0.36249043496135713,0.487778645902653,0.5671063562775694
2026-09-06T14:00:00.000000,0.36338431427133977,0.49012476349339645,0.5737307958454985
2026-09-06T15:00:00.000000,0.3636930889268439,0.490002952909164,0.5729686112225538
2026-09-06T16:00:00.000000,0.36069051043783756,0.4698972449111658,0.5718540107692519
2026-09-06T17:00:00.000000,0.359541810293985,0.4654891740762596,0.5709410179227066
2026-09-06T18:00:00.000000,0.36002132518836394,0.46534619484243844,0.5708369169423525
2026-09-06T19:00:00.000000,0.35981323894088113,0.4650614412964358,0.5688598764347179
2026-09-06T20:00:00.000000,0.35904591996874013,0.46427063303428495,0.5644967130230834
2026-09-06T21:00:00.000000,0.3590256170714641,0.4641288808282702,0.5641960671309705
2026-09-06T22:00:00.000000,0.3584639527843357,0.46298779075041535,0.5624695335090759
2026-09-06T23:00:00.000000,0.35246292805853946,0.43459993186081974,0.5448194089450155
2026-09-07T00:00:00.000000,0.3521970535525829,0.4334239211238709,0.5449440241190233
2026-09-07T01:00:00.000000,0.35173109371529315,0.43176770081212756,0.5462356774788828
2026-09-07T02:00:00.000000,0.35137715109183054,0.43195358528525857,0.5470871311124933
2026-09-07T03:00:00.000000,0.3514637907961811,0.4324674783648981,0.5493501925865827
2026-09-07T04:00:00.000000,0.35135768459239025,0.43232580396147313,0.5482129492425906
2026-09-07T05:00:00.000000,0.3495571491283993,0.4293767969373227,0.5419736059719558
2026-09-07T06:00:00.000000,0.3496432687466095,0.42986364130573257,0.5419603397375639
